,Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,cluster
925,925,Band push-up,"The band push-up is a progression of the popular bodyweight version of the exercise commonly used in military and tactical physical fitness tests. Adding the dynamic resistance of the band matches the strength curve of the push-up and helps build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",4,5,Bands,2,6.535575221238938,,0
926,926,Band chest fly,"Similar to the cable chest fly, the band chest fly is a single-joint movement that works the pectoral muscles. The fly is common in upper-body and chest-focused muscle-building workouts, and the band variation works well as a pre-exhaust at the beginning of a workout or a finishing movement at the end. It is often used in combination with other presses or flyes to target the chest from different angles.",4,5,Bands,2,6.535575221238938,,0
927,927,Close-grip bench press,"The close-grip bench press is a popular exercise targeting the triceps and chest. The main difference between this exercise and the standard bench press is that the hands and elbows are placed closer together, which places more of an emphasis on the triceps. The close-grip bench press is often used as an accessory movement for the traditional bench press, or as a triceps builder for arm training. Similar to the bench press, it can be trained in low reps for strength or higher reps for muscle or strength endurance.",4,5,Barbell,2,9.1,Average,0
928,928,Barbell Bench Press - Medium Grip,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",4,5,Barbell,2,9.0,Average,0
929,929,Decline barbell bench press,"The decline barbell bench press is a popular upper-body exercise targeting the lower pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",4,5,Barbell,2,8.9,Average,0
930,930,Wide-grip bench press,"The wide-grip bench press is a compound exercise targeting the chest and, to a lesser extent, the triceps. The main difference between this exercise and the standard bench press is that the hands are placed farther apart on the bar. Many lifters find they can handle more weight going wide than with narrower grips, although it's also worth noting that plenty of banged-up lifters have said benching with a wide grip may also have contributed to their shoulder injuries and pain. The wide-grip bench is often used as a chest-building movement in chest or upper-body workouts, or as an accessory movement for the traditional bench press.",4,5,Barbell,0,8.9,Average,0
931,931,Wide-Grip Decline Barbell Bench Press,,4,5,Barbell,0,8.9,Average,0
932,932,Barbell Incline Bench Press Medium-Grip,The incline bench press is an upper body compound movement that targets the upper chest.,4,5,Barbell,2,8.8,Average,0
933,933,Neck Press,,4,5,Barbell,0,8.8,Average,0
934,934,Front Raise And Pullover,,4,5,Barbell,0,8.3,Average,0
935,935,Board bench press,"The board bench press is an upper-body exercise that is commonly performed as an assistance movement for the bench press. It targets the same muscles as the bench press, including the chest and shoulders, but really focuses on the triceps. Because you can load it more heavily than a full bench press, it allows you to overload the triceps and lock out of the bench press.",3,5,Barbell,2,7.7,Average,0
936,936,Barbell Bench Press-Wide Grip,"The wide-grip bench pressis a compound exercise targeting the chest, primarily. The main difference between this exercise and the standard bench press is that the hands are placed wider apart on the bar.",4,5,Barbell,0,7.6,Average,0
937,937,Wide-Grip Decline Barbell Pullover,,4,5,Barbell,0,7.3,Average,0
938,938,Barbell Guillotine Bench Press,,4,5,Barbell,0,6.7,Average,0
939,939,Band-suspended kettlebell bench press,"The band-suspended kettlebell bench press is a bench press variation where kettlebells or weight plates are hung from the ends of a barbell by looped bands. The suspended weights can be in addition to normally loaded weight plates, or in the place of them. Because the instability of the weights makes the lift difficult, this bench press variety is a popular accessory movement for building the traditional bench press in powerlifting training.",4,5,Bands,2,6.535575221238938,,0
940,940,Paul Carter Incline Bench Press,The incline bench press is an upper body compound movement that targets the upper chest.,4,5,Barbell,2,6.535575221238938,,0
941,941,Incline bench press,"The incline bench press is a popular barbell exercise targeting the chest muscles, particularly the upper pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",4,5,Barbell,2,6.535575221238938,,0
942,942,Bench press,"The bench press is a popular barbell exercise that builds strength and muscle in the chest, triceps, and shoulders. It is a popular way to measure overall upper-body strength, and is contested in the sport of powerlifting. When many people think of lifting, the bench press is often the first exercise that comes to mind. It can be performed for low reps for strength, higher reps for muscle, or for higher reps to build or measure strength endurance, like in the 225-pound bench press rep test in the NFL combine.",4,5,Barbell,2,6.535575221238938,,0
943,943,TBS Close-Grip Bench Press,The close-grip bench pressis a compound exercise targeting the triceps and chest. The main difference between this exercise and the standard bench press is that the hands and elbows are placed closer together.,4,5,Barbell,2,6.535575221238938,,0
944,944,AM Flat Bench Barbell Press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",4,5,Barbell,2,6.535575221238938,,0
945,945,UP Bench Press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",4,5,Barbell,2,6.535575221238938,,0
946,946,UP Close-Grip Bench Press,The close-grip bench pressis a compound exercise targeting the triceps and chest. The main difference between this exercise and the standard bench press is that the hands and elbows are placed closer together.,4,5,Barbell,2,6.535575221238938,,0
947,947,King Maker Barbell Bench Press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",4,5,Barbell,2,6.535575221238938,,0
948,948,King Maker Incline Barbell Bench Press,The incline bench press is an upper body compound movement that targets the upper chest.,4,5,Barbell,2,6.535575221238938,,0
949,949,30 Chest Incline Barbell Bench Press,,4,5,Barbell,2,6.535575221238938,,0
950,950,30 Chest Barbell Bench Press,,4,5,Barbell,2,6.535575221238938,,0
951,951,30 Chest 30-Degree Incline Dumbbell Press,,4,5,Barbell,2,6.535575221238938,,0
952,952,Spoto press,"The Spoto press is a variation of the popular barbell exercise the bench press that builds strength and muscle in the chest, triceps, and shoulders. It differs from the bench press in that the lifter pauses for a few seconds at the bottom of the movement before pressing the bar back up. This pause removes all momentum and increases the time under tension for the chest and shoulder muscles to help develop upper-body musculature and strength.",4,5,Barbell,2,6.535575221238938,,0
953,953,Kettlebell plyo push-up,"The kettlebell plyo push-up is an explosive upper-body movement that uses a kettlebell primarily as a platform for the hands. A short step, dumbbell, or other stationary object could also be used in place of the kettlebell. It can be performed for reps or time, either for low reps to build explosive power or for higher reps for conditioning.",4,5,Kettlebells,2,8.0,Average,0
954,954,Extended Range One-Arm Kettlebell Floor Press,,4,5,Kettlebells,0,6.3,Average,0
955,955,Kettlebell alternating floor press,"The kettlebell alternating floor press limits the range of motion you would achieve with a dumbbell or kettlebell bench press, but still targets the chest, triceps, and anterior delts. This allows you to build strength in the top portion of the lift, overload the triceps, and work on strengthening the shoulder stabilizers.",4,5,Kettlebells,0,6.0,Average,0
956,956,One-Arm Kettlebell Floor Press,,4,5,Kettlebells,0,0.0,,3
957,957,Leg-Over Floor Press,,4,5,Kettlebells,0,0.0,,3
958,958,Band-suspended kettlebell bench press,"The band-suspended kettlebell bench press is a bench press variation where kettlebells or weight plates are hung from the ends of a barbell by looped bands. The suspended weights can be in addition to normally loaded weight plates, or in the place of them. Because the instability of the weights makes the lift difficult, this bench press variety is a popular accessory movement for building the traditional bench press in powerlifting training.",4,5,Bands,2,6.535575221238938,,0
959,959,FYR2 Push-Up to Kettlebell Hike Combo,,4,5,Kettlebells,2,6.535575221238938,,0
960,960,Pushups,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",4,5,Body Only,2,9.2,Average,0
961,961,Incline Push-Up,"The hands-elevated push-up is a variation on the push-up, a body-weight standard. The hands are elevated, so that your body is aligned at an angle to the floor rather than parallel.",4,5,Body Only,2,8.8,Average,0
962,962,Hands-elevated push-up,"The hands-elevated push-up is a variation on the classic push-up where the hands are placed on a bench or other elevated surface. Having the hands higher than the feet makes it easier than push-ups on the floor, but also puts the emphasis more on the triceps. It can be used as a substitute for floor push-ups or as a mechanical dropset after maxing out on floor push-ups.",4,5,Body Only,0,8.7,Average,0
963,963,Decline Push-Up,"The feet-elevated push-up is a variation on the push-up, a body-weight standard. The feet are elevated, so that your body is aligned at an angle to the floor rather than parallel.",4,5,Body Only,2,8.6,Average,0
964,964,Single-Arm Push-Up,,4,5,Body Only,0,8.6,Average,0
965,965,Close push-up to wide push-up,"The close push-up to wide push-up combines two variations of a push-up to emphasize the strengthening of different muscles. The close push-up emphasizes the triceps, while the wide push-up emphasizes the chest and shoulders.",4,5,Body Only,2,8.5,Average,0
966,966,Wide-grip hands-elevated push-up,"The wide-grip hands-elevated push-up is a variation on the elevated push-up performed with the hands farther apart than with a standard push-up. Having the hands higher than the feet makes it easier than wide-grip push-ups on the floor, but the extra width also puts more emphasis on the chest muscles. It can be used as a substitute for wide-grip floor push-ups, or as a mechanical dropset after maxing out on floor push-ups.",4,5,Body Only,0,8.5,Average,0
967,967,Push-Ups With Feet On An Exercise Ball,,4,5,Body Only,2,8.5,Average,0
968,968,Feet-elevated push-up,"The feet-elevated push-up is a variation on the push-up, a bodyweight standard. The feet are elevated so that your body is aligned at an angle to the floor rather than parallel. This makes it more difficult than push-ups on the floor, but also puts more emphasis on the shoulder muscles. It is often used as a bodyweight substitute for incline presses, or as a burnout movement for a chest or shoulder workout.",4,5,Body Only,2,8.5,Average,0
